,artist,track,uri,nick_history,jojo_history,rich_history,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature
1307,SoMo,Roses,6dmSFcNT3eS1djnJQpSPUk,True,,,0.583,0.352,8,-8.617,1,0.0678,0.695,0,0.102,0.194,139.848,audio_features,6dmSFcNT3eS1djnJQpSPUk,183500,4
1308,Masked Wolf,Astronaut In The Ocean,3VT8hOC5vuDXBsHrR53WFh,True,,,0.778,0.695,4,-6.865,0,0.0913,0.175,0,0.15,0.472,149.996,audio_features,3VT8hOC5vuDXBsHrR53WFh,132780,4
1309,Logic,Midnight,1GtVGc1UYin3zpMUdNSSpM,True,True,,0.568,0.607,9,-7.438,0,0.108,0.0867,0,0.0972,0.269,95.056,audio_features,1GtVGc1UYin3zpMUdNSSpM,241427,4
1310,Firewoodisland,Forever Young,2h0ThLIUIfDEHuKVQLAnTm,True,,,0.489,0.203,0,-15.549,1,0.0278,0.961,0.00313,0.0991,0.233,97.931,audio_features,2h0ThLIUIfDEHuKVQLAnTm,293211,4
1311,Paris Shadows,Bones,4kSIn4O6pWXcW7prq0kO4C,True,,,0.707,0.712,7,-6.506,0,0.0655,0.049,0,0.136,0.248,119.9,audio_features,4kSIn4O6pWXcW7prq0kO4C,160013,4
1312,XXXTENTACION,Everybody Dies In Their Nightmares,3GVkPk8mqxz0itaAriG1L7,True,,True,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,audio_features,3GVkPk8mqxz0itaAriG1L7,95467,4
1313,French Montana,No Stylist (feat. Drake),04MLEeAMuV9IlHEsD8vF6A,,,,0.765,0.704,5,-4.589,0,0.127,0.0215,0,0.227,0.498,147.055,audio_features,04MLEeAMuV9IlHEsD8vF6A,192172,4
1314,XXXTENTACION,Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,True,,True,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,audio_features,7m9OqQk4RVRkw9JJdeAw96,119133,4
1315,Lil Wayne,"I Do It (ft. Big Sean, Lil Baby)",1bRO28yzxgO3y3UmNR29TZ,True,,,0.804,0.528,1,-3.231,1,0.378,0.125,0,0.41,0.321,138.005,audio_features,1bRO28yzxgO3y3UmNR29TZ,184440,4
1316,Jonas Blue,Mama - Acoustic,3VOtM6x5KXZuxSzHaaf9oO,True,,,0.564,0.364,10,-5.845,0,0.0631,0.759,0,0.0839,0.591,86.538,audio_features,3VOtM6x5KXZuxSzHaaf9oO,192277,4
1317,Drake,In The Bible (with Lil Durk & Giveon),61S79KIVA4I9FXbnsylEHT,True,,True,0.686,0.385,7,-8.35,0,0.297,0.614,0,0.131,0.147,143.07,audio_features,61S79KIVA4I9FXbnsylEHT,296568,4
1318,SPOOKY GLOOM,NUMB / NO ONE,30xppLsDyy1YRYDVWXI7B0,True,,,0.448,0.852,2,-7.369,1,0.179,0.0188,0.00886,0.205,0.105,112.984,audio_features,30xppLsDyy1YRYDVWXI7B0,204192,4
1319,Drake,Wants and Needs (feat. Lil Baby),65OVbaJR5O1RmwOQx0875b,True,,True,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,audio_features,65OVbaJR5O1RmwOQx0875b,192956,4
1320,Porter Robinson,Shelter,2CgOd0Lj5MuvOqzqdaAXtS,True,True,,0.276,0.796,0,-4.499,1,0.0579,0.00293,0,0.184,0.26,199.526,audio_features,2CgOd0Lj5MuvOqzqdaAXtS,218965,4
1321,Smeyeul.,send me a song,2hzhi9s8hC9GdeLHuydqcL,True,,,0.75,0.161,10,-15.377,0,0.151,0.885,0.894,0.108,0.51,139.783,audio_features,2hzhi9s8hC9GdeLHuydqcL,137143,4
1322,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),5YAP8zpqj1eIX88makBjDe,,,,0.613,0.6,8,-7.097,1,0.154,0.166,0,0.117,0.532,147.059,audio_features,5YAP8zpqj1eIX88makBjDe,223543,4
1323,Lil Uzi Vert,That Way,5raTDhlbxFDnpn89bxArdH,True,,,0.719,0.611,7,-5.01,0,0.0403,0.0582,0,0.155,0.489,129.962,audio_features,5raTDhlbxFDnpn89bxArdH,212354,4
1324,Roddy Ricch,The Box,0nbXyq5TXYPCO7pr3N8S4I,True,,True,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,audio_features,0nbXyq5TXYPCO7pr3N8S4I,196653,4
1325,Russ,NIGHTTIME (Interlude),1LErJ8H8vJK9uJi66zlvbw,True,,,0.823,0.556,5,-5.883,0,0.118,0.34,0.00121,0.084,0.879,142.0,audio_features,1LErJ8H8vJK9uJi66zlvbw,189867,4
1326,Excision,Gold (Stupid Love),5ZzjNL4J31lqU853Un7T3f,True,,True,0.363,0.735,1,-3.857,1,0.0428,0.0014,0.000119,0.13,0.0721,145.556,audio_features,5ZzjNL4J31lqU853Un7T3f,295890,4
1327,Martin Garrix,Something,6LHXb1sGs72iTmpSr0603b,True,,True,0.556,0.939,11,-5.99,1,0.039,0.00245,0.915,0.121,0.152,127.992,audio_features,6LHXb1sGs72iTmpSr0603b,163125,4
1328,Glass Animals,Heat Waves (with iann dior),3pXVWgkWybiGchdKGYDgdl,True,,,0.655,0.716,8,-5.077,0,0.0897,0.476,0,0.479,0.521,80.813,audio_features,3pXVWgkWybiGchdKGYDgdl,175302,4
1329,Kanye West,Ghost Town,6Bg7MznA9X0dIhlAsLyBYj,True,True,True,0.572,0.543,7,-4.251,0,0.0287,0.0954,0,0.329,0.329,83.364,audio_features,6Bg7MznA9X0dIhlAsLyBYj,271387,4
1330,Lil Yachty,Yacht Club (feat. Juice WRLD),5R2rsbwCDXORX2tLfprRmM,True,,,0.721,0.508,7,-7.496,1,0.394,0.317,0,0.153,0.457,159.911,audio_features,5R2rsbwCDXORX2tLfprRmM,166343,4
1331,VIC MENSA,Almost There,6jlPsC7xoYtd13U9UcxbCf,True,,,0.544,0.918,4,-5.506,1,0.537,0.264,0,0.0969,0.42,161.789,audio_features,6jlPsC7xoYtd13U9UcxbCf,207880,4
1332,French Montana,Unforgettable,1F2HXIJrE2Xn81OzT2zZvW,True,,,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,1F2HXIJrE2Xn81OzT2zZvW,233833,4
1333,KnowKnow,Mr. Bentley,603FrR2LgWS3X4osiN12XO,True,,,0.891,0.746,2,-6.333,1,0.0927,0.39,0.00112,0.0946,0.493,97.996,audio_features,603FrR2LgWS3X4osiN12XO,159184,4
1334,XXXTENTACION,changes,7AFASza1mXqntmGtbxXprO,True,,True,0.669,0.308,11,-10.068,1,0.029,0.883,0,0.0984,0.52,64.934,audio_features,7AFASza1mXqntmGtbxXprO,121887,4
1335,Drake,Emotionless,1v1IXPXl73Z7zy6f5tUa9n,True,,True,0.413,0.676,1,-5.124,1,0.213,0.0239,0,0.0811,0.0827,173.478,audio_features,1v1IXPXl73Z7zy6f5tUa9n,302173,4
1336,NLE Choppa,Shotta Flow (Feat. Blueface) [Remix],67XyC1GdSkKb9sbRRkUDXS,True,,,0.894,0.511,2,-4.768,1,0.42,0.0251,0,0.14,0.568,120.08,audio_features,67XyC1GdSkKb9sbRRkUDXS,176632,4
1337,YBN Nahmir,Talkin,1oxiu1OY6PHkJtakt4vKdX,True,,,0.882,0.625,9,-8.878,1,0.293,0.0677,0,0.482,0.935,129.965,audio_features,1oxiu1OY6PHkJtakt4vKdX,125543,4
1338,Taylor Swift,exile (feat. Bon Iver),4pvb0WLRcMtbPGmtejJJ6y,True,,,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,audio_features,4pvb0WLRcMtbPGmtejJJ6y,285634,4
1339,James Blake,Mile High,64ydkbrt0xhdJXRaam06Mc,,True,,0.754,0.37,6,-9.854,0,0.12,0.403,6.22e-05,0.107,0.228,114.941,audio_features,64ydkbrt0xhdJXRaam06Mc,193600,4
1340,DaniLeigh,"Can't Relate (feat. YBN Nahmir, YG)",74YaGodeQdJoR5L8l59CYF,True,,,0.871,0.674,10,-6.579,0,0.397,0.02,0,0.0565,0.762,160.007,audio_features,74YaGodeQdJoR5L8l59CYF,179973,4
1341,BLACKPINK,You Never Know,39kzWAiVPpycdMpr745oPj,True,,,0.477,0.435,5,-6.497,1,0.0523,0.237,0,0.12,0.322,144.144,audio_features,39kzWAiVPpycdMpr745oPj,231202,4
1342,Joji,Sanctuary,3xaugmCyXrVkrDTXbFkMW3,True,,True,0.552,0.65,1,-7.199,1,0.128,0.422,0.000275,0.372,0.316,167.788,audio_features,3xaugmCyXrVkrDTXbFkMW3,180019,4
1343,Win and Woo,Chasing Tail (Madnap Remix),6exN5SiAFfOI4DyRPZuUWh,True,,True,0.574,0.723,0,-4.963,0,0.0384,0.112,1.5e-05,0.119,0.189,79.863,audio_features,6exN5SiAFfOI4DyRPZuUWh,258000,4
1344,Glude,Dreamers,2L6kAGRcZtLKK8jG6W5kNw,True,,,0.737,0.613,6,-5.456,1,0.101,0.127,0.0157,0.11,0.417,183.934,audio_features,2L6kAGRcZtLKK8jG6W5kNw,167826,4
1345,Drake,Jimmy Cooks (feat. 21 Savage),3F5CgOj3wFlRv51JsHbxhe,True,,True,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,audio_features,3F5CgOj3wFlRv51JsHbxhe,218365,4
1346,Travis Scott,SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,True,,True,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,audio_features,2xLMifQCjDGFmkHkpNLD9h,312820,4
1347,Boy In Space,Cold,5jYe1mOKg5zUx0enf1DOdz,True,,,0.711,0.412,9,-6.827,1,0.0445,0.184,0,0.0546,0.186,130.015,audio_features,5jYe1mOKg5zUx0enf1DOdz,203538,4
1348,Juice WRLD,Robbery,711MglQhnhOF3UAiAs9A59,,,,0.669,0.683,2,-5.17,1,0.054,0.278,0,0.268,0.579,159.996,audio_features,711MglQhnhOF3UAiAs9A59,240437,4
1349,Ed Sheeran,Bad Habits,6PQ88X9TkUIAUIZJHW2upE,True,,True,0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,audio_features,6PQ88X9TkUIAUIZJHW2upE,231041,4
1350,Souly Had,Crush,0FtuxFKzjbVCQAA3UQZXll,True,,True,0.756,0.517,0,-8.122,1,0.0996,0.341,2.68e-05,0.103,0.267,110.064,audio_features,0FtuxFKzjbVCQAA3UQZXll,159813,1
1351,YG,Jealous,6tNnz0d4tijmTed5YB434Q,True,,,0.836,0.612,8,-9.781,0,0.394,0.093,0,0.102,0.39,166.087,audio_features,6tNnz0d4tijmTed5YB434Q,151704,4
1352,Joji,SLOW DANCING IN THE DARK,0UyljEbX9dqI1K0sqdv6B6,True,,True,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,audio_features,0UyljEbX9dqI1K0sqdv6B6,209274,4
1353,Finn Foxell,Herd,2LXPJkhEzpyiUrCIRVqM7S,True,,,0.761,0.689,11,-6.114,0,0.126,0.0804,0.00033,0.134,0.508,127.0,audio_features,2LXPJkhEzpyiUrCIRVqM7S,228661,4
1354,Kanye West,Follow God,2QpGZOhTCHHiKmpSO9FW4h,True,True,True,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,audio_features,2QpGZOhTCHHiKmpSO9FW4h,104591,4
1355,The Weeknd,In Your Eyes (with Doja Cat) - Remix,0UnTaVkntyh3vqvLEvbpQx,True,,,0.679,0.731,7,-5.522,0,0.0319,0.00518,0.000127,0.0614,0.727,99.984,audio_features,0UnTaVkntyh3vqvLEvbpQx,237912,4
1356,Lil Nas X,LIFE AFTER SALEM,6D3t4w54PgLNGQ48R7th7R,True,,,0.392,0.579,0,-5.284,0,0.0354,0.0141,4.87e-05,0.101,0.253,143.664,audio_features,6D3t4w54PgLNGQ48R7th7R,210682,4
1357,NF,Let You Down,6mrKP2jyIQmM0rw6fQryjr,True,,,0.659,0.716,5,-5.673,0,0.111,0.33,0,0.173,0.437,148.015,audio_features,6mrKP2jyIQmM0rw6fQryjr,212120,4
1358,SEGA SOUND TEAM,Reach For The Stars Opening Theme Vocals by Jean Paul Makhlouf of Cash Cash,3EfC3wQwnWo678N7H0C4k2,True,,,0.44,0.976,2,-6.313,1,0.0826,8.73e-05,0,0.442,0.441,101.57,audio_features,3EfC3wQwnWo678N7H0C4k2,242084,4
1359,Seven Lions,Another Me (with Dylan Matthew) - Acoustic,0wUGvXa0TRS0KGBbZrRSyT,True,,,0.433,0.278,5,-10.428,0,0.0331,0.868,0,0.086,0.506,128.358,audio_features,0wUGvXa0TRS0KGBbZrRSyT,196202,1
1360,Russ,"Psycho, Pt. 2",26OhjtaTamFocE08t83ml6,True,,True,0.766,0.548,10,-4.29,1,0.235,0.775,5.57e-06,0.1,0.424,82.944,audio_features,26OhjtaTamFocE08t83ml6,161985,4
1361,Eric Chou,怎麼了,2IAumRplFr0Ns09kKgt2je,True,,,0.496,0.515,9,-9.52,1,0.0352,0.701,0.000168,0.155,0.263,140.051,audio_features,2IAumRplFr0Ns09kKgt2je,321040,4
1362,Drake,4422,2fkeWbM6iqTw7oGHTYm2lw,True,,,0.609,0.229,11,-12.36,0,0.0333,0.558,0.0413,0.113,0.19,111.887,audio_features,2fkeWbM6iqTw7oGHTYm2lw,186293,4
1363,LISA,MONEY,7hU3IHwjX150XLoTVmjD0q,True,,True,0.831,0.554,1,-9.998,0,0.218,0.161,6.12e-05,0.152,0.396,140.026,audio_features,7hU3IHwjX150XLoTVmjD0q,168228,4
1364,Kodak Black,No Flockin',34oWbFBfGEElvgO0a5c9V4,True,,,0.943,0.595,5,-8.372,0,0.191,0.0673,0,0.0839,0.815,117.532,audio_features,34oWbFBfGEElvgO0a5c9V4,165291,4
1365,Calvin Harris,Slide (feat. Frank Ocean & Migos),6gpcs5eMhJwax4mIfKDYQk,True,True,True,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,audio_features,6gpcs5eMhJwax4mIfKDYQk,230813,4
1366,Juice WRLD,Bandit (with YoungBoy Never Broke Again),6Gg1gjgKi2AK4e0qzsR7sd,True,,,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,audio_features,6Gg1gjgKi2AK4e0qzsR7sd,189323,4
1367,6ix9ine,TROLLZ (with Nicki Minaj),3dVvWnj4D8JGkKvo6Hucso,True,,,0.744,0.422,1,-8.946,1,0.294,0.0319,0.00011,0.11,0.493,180.006,audio_features,3dVvWnj4D8JGkKvo6Hucso,202667,4
1368,Justin Bieber,Anyone,31qCy5ZaophVA81wtlwLc4,True,,True,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884,audio_features,31qCy5ZaophVA81wtlwLc4,190779,4
1369,blackbear,hot girl bummer,7aiClxsDWFRQ0Kzk5KI5ku,True,,True,0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,audio_features,7aiClxsDWFRQ0Kzk5KI5ku,185093,1
1370,ARMNHMR,Silver Lining (feat. KARRA),0j2wk6O1tASLinYDfs97oo,True,,,0.3,0.823,4,-4.195,0,0.0569,0.0835,0.000162,0.0747,0.174,152.138,audio_features,0j2wk6O1tASLinYDfs97oo,214737,4
1371,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),37BZB0z9T8Xu7U3e65qxFy,True,,True,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,audio_features,37BZB0z9T8Xu7U3e65qxFy,191014,4
1372,Kodak Black,ZEZE (feat. Travis Scott & Offset),7l3E7lcozEodtVsSTCkcaA,,,,0.861,0.637,8,-5.692,0,0.24,0.0515,3.35e-06,0.0967,0.474,98.044,audio_features,7l3E7lcozEodtVsSTCkcaA,228654,4
1373,Drake,Toosie Slide,127QTOFJsJQp5LbJbu3A1y,True,,True,0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,audio_features,127QTOFJsJQp5LbJbu3A1y,247059,4
1374,keshi,beside you,1Fhb9iJPufNMZSwupsXiRe,True,,True,0.711,0.747,0,-6.335,1,0.0523,0.459,0,0.0957,0.852,136.0,audio_features,1Fhb9iJPufNMZSwupsXiRe,166023,4
1375,ONE OK ROCK,Kanzen kankaku Dreamer,1XT0cpl9g0GuRQJao2nqXd,True,,,0.558,0.914,6,-3.395,0,0.0996,0.000191,0,0.132,0.711,94.975,audio_features,1XT0cpl9g0GuRQJao2nqXd,252200,4
1376,Martin Garrix,Scared to Be Lonely,3ebXMykcMXOcLeJ9xZ17XH,True,,True,0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,audio_features,3ebXMykcMXOcLeJ9xZ17XH,220883,4
1377,Travis Scott,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW,True,,True,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,audio_features,3eekarcy7kvN4yt5ZFzltW,175721,4
1378,Metro Boomin,Lesbian (feat. Gunna & Young Thug),3tkFCUaISwablf9MJydsuB,True,,,0.8,0.406,6,-8.892,0,0.268,0.636,0,0.109,0.274,120.999,audio_features,3tkFCUaISwablf9MJydsuB,206813,4
1379,Portugal. The Man,Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK,True,,,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,audio_features,6QgjcU0zLnzq5OrUoSZ3OK,163253,4
1380,Sam Kim,TOUCH MY BODY,0mPY8Zqi5Kvjm4RDzmF4yg,True,,,0.78,0.398,0,-10.016,1,0.208,0.528,0,0.127,0.469,86.008,audio_features,0mPY8Zqi5Kvjm4RDzmF4yg,204421,4
1381,Derek & The Dominos,Layla,2kkvB3RNRzwjFdGhaUA0tz,True,,,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,audio_features,2kkvB3RNRzwjFdGhaUA0tz,423840,4
1382,MEDUZA,Piece Of Your Heart,1DFD5Fotzgn6yYXkYsKiGs,True,,True,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,audio_features,1DFD5Fotzgn6yYXkYsKiGs,152913,4
1383,ILLENIUM,Fractures (feat. Nevve),6H0zRPEV1ezBHOidNXSt1D,True,,True,0.41,0.711,4,-3.064,1,0.0432,0.373,0.00179,0.139,0.266,159.837,audio_features,6H0zRPEV1ezBHOidNXSt1D,245250,4
1384,A$AP Rocky,Sundress,2aPTvyE09vUCRwVvj0I8WK,True,,True,0.721,0.707,6,-6.364,1,0.0595,0.181,3.68e-06,0.143,0.743,125.005,audio_features,2aPTvyE09vUCRwVvj0I8WK,158206,4
1385,A Boogie Wit da Hoodie,Skeezers,2A4vCndSkZ3jd5nfh3a8gc,True,,,0.792,0.484,7,-7.801,0,0.155,0.558,0,0.134,0.353,140.019,audio_features,2A4vCndSkZ3jd5nfh3a8gc,198054,4
1386,Offset,Wild Wild West (feat. Gunna),0SQ8yalm13UIJuebuZkQlH,True,,,0.902,0.621,9,-5.315,1,0.199,0.0841,0,0.138,0.497,114.007,audio_features,0SQ8yalm13UIJuebuZkQlH,236300,4
1387,RL Grime,Take It Away,5ZahQIsfOhgRoLS2UpUN7J,True,,True,0.594,0.815,8,-3.47,1,0.0423,0.367,0,0.0948,0.339,137.933,audio_features,5ZahQIsfOhgRoLS2UpUN7J,236522,4
1388,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),2vl0D1b0M6UHlD1Fjh5j1m,True,,,0.883,0.446,8,-8.723,0,0.296,0.0253,0,0.103,0.463,92.95,audio_features,2vl0D1b0M6UHlD1Fjh5j1m,165161,4
1389,Lil Uzi Vert,Secure The Bag,7gHZGXSJzM29WA384suYY2,True,,,0.803,0.719,0,-4.485,1,0.392,0.344,0,0.425,0.549,129.945,audio_features,7gHZGXSJzM29WA384suYY2,238425,4
1390,Denzel Curry,Dynasties and Dystopia (from the series Arcane League of Legends),2k2RPHMeyercU9PauiKNbU,True,,True,0.703,0.834,1,-5.134,1,0.0602,0.0139,0,0.1,0.863,153.968,audio_features,2k2RPHMeyercU9PauiKNbU,178080,4
1391,The Lighthouse And The Whaler,We Are Infinite,0PsCdWEczdow0ZYgmRd1Mq,True,,,0.384,0.334,0,-10.365,1,0.0281,0.442,0.00563,0.0832,0.069,143.132,audio_features,0PsCdWEczdow0ZYgmRd1Mq,185526,4
1392,Netsky,I Don’t Even Know You Anymore (feat. Bazzi & Lil Wayne),5pzeevBDvU6GVXqUKoiYDX,True,,,0.709,0.784,9,-3.182,0,0.1,0.23,0,0.147,0.584,97.007,audio_features,5pzeevBDvU6GVXqUKoiYDX,167600,4
1393,Kendrick Lamar,YAH.,22uyC54d6XAPRTlc6IchaP,True,,,0.689,0.694,1,-7.913,1,0.185,0.613,0,0.222,0.614,70.041,audio_features,22uyC54d6XAPRTlc6IchaP,160293,4
1394,A$AP Rocky,Babushka Boi,643PW82aBMUa1FiWi5VQY7,True,,True,0.897,0.743,10,-5.446,0,0.222,0.304,4.44e-05,0.137,0.905,134.979,audio_features,643PW82aBMUa1FiWi5VQY7,187105,4
1395,Sleepy Hallow,2055,4XvcHTUfIlWfyJTRG0aqlo,True,,,0.829,0.512,6,-5.865,0,0.187,0.492,0,0.12,0.638,80.511,audio_features,4XvcHTUfIlWfyJTRG0aqlo,123987,4
1396,Calvin Harris,Rollin (feat. Future & Khalid),0lMbuWUpfTWhEmOKxppEau,True,,True,0.753,0.76,6,-4.518,0,0.0859,0.446,3.13e-05,0.182,0.657,91.953,audio_features,0lMbuWUpfTWhEmOKxppEau,272653,4
1397,Lil Peep,Broken Smile (My All),1BCBBO8VUEFOb6RBct4XDp,True,,,0.545,0.517,0,-8.681,0,0.0359,0.0459,0.00724,0.15,0.115,120.044,audio_features,1BCBBO8VUEFOb6RBct4XDp,280520,4
1398,The Chainsmokers,The One,0wfbD5rAksdXUzRvMfM3x5,True,,True,0.76,0.303,2,-11.362,1,0.0284,0.238,8.09e-06,0.294,0.15,99.991,audio_features,0wfbD5rAksdXUzRvMfM3x5,177573,4
1399,Aminé,REDMERCEDES - Remix,24QH8IlI5nQslKXSvKhoR1,True,,,0.823,0.596,11,-6.422,0,0.235,0.0193,0.0106,0.249,0.431,102.035,audio_features,24QH8IlI5nQslKXSvKhoR1,226160,4
1400,DJ Snake,U Are My High,3S7A85bAWOd6ltk6r2ANOI,True,,True,0.503,0.783,0,-4.761,0,0.0385,0.0221,0.00223,0.14,0.213,125.122,audio_features,3S7A85bAWOd6ltk6r2ANOI,180480,4
1401,Cash Cash,Matches,7nwGvxqSrgAuty1tlPGCFz,True,,,0.555,0.783,10,-1.888,1,0.112,0.479,0,0.0838,0.329,149.785,audio_features,7nwGvxqSrgAuty1tlPGCFz,187600,4
1402,Roy Woods,Instinct (feat. MadeinTYO),49VzL5oBsUICN7U34T98b9,True,,,0.711,0.462,10,-7.132,0,0.055,0.476,3.86e-05,0.108,0.294,84.04,audio_features,49VzL5oBsUICN7U34T98b9,174311,4
1403,Lil Wayne,Mahogany,5f9JYuHSIHjp6rggue13RS,True,,True,0.466,0.608,1,-4.8,0,0.45,0.0737,0,0.406,0.41,79.48,audio_features,5f9JYuHSIHjp6rggue13RS,177867,4
1404,Dreamville,Sunset (with J. Cole feat. Young Nudy),3pZO6GoVPeSYDxxsH6vCdj,True,,,0.924,0.385,1,-7.049,1,0.185,0.187,0,0.132,0.39,129.976,audio_features,3pZO6GoVPeSYDxxsH6vCdj,178373,4
1405,Drake,Live From The Gutter,2uTG00P1DkhB97pdITkl2O,True,,,0.824,0.49,7,-8.391,1,0.429,0.0369,1.24e-06,0.0807,0.307,165.948,audio_features,2uTG00P1DkhB97pdITkl2O,211643,4
1406,RIZ LA VIE,Napkins,37b1KAbfOZeBzeMB0LGO3g,True,,,0.738,0.443,0,-8.975,0,0.387,0.437,1.47e-06,0.106,0.666,144.14,audio_features,37b1KAbfOZeBzeMB0LGO3g,215625,4
1407,James Blake,Into The Red,69sxo1DMPHgsJs1KA5OMRh,True,,,0.508,0.47,1,-9.011,1,0.0347,0.586,0.0556,0.134,0.151,173.838,audio_features,69sxo1DMPHgsJs1KA5OMRh,257200,4
1408,MANILA GREY,Timezones,4oQa2jrXd3dqbMGNC7oyqf,True,,True,0.601,0.664,6,-7.126,1,0.0828,0.196,0.0854,0.145,0.483,161.074,audio_features,4oQa2jrXd3dqbMGNC7oyqf,219035,4
1409,BLACKPINK,Shut Down,0ARKW62l9uWIDYMZTUmJHF,True,,True,0.82,0.686,0,-5.102,1,0.038,0.00412,0,0.184,0.668,110.058,audio_features,0ARKW62l9uWIDYMZTUmJHF,175889,3
1410,Flume,Rushing Back,2zoNNEAyPK2OGDfajardlY,True,,True,0.574,0.612,0,-4.741,1,0.0781,0.357,0,0.158,0.368,136.046,audio_features,2zoNNEAyPK2OGDfajardlY,231663,3
1411,offonoff,"Cigarette (Feat. Tablo, MISO)",14p5EKgbPx4U3P1j5JNHeh,True,,True,0.776,0.392,5,-10.493,0,0.207,0.271,2.21e-06,0.14,0.438,87.98,audio_features,14p5EKgbPx4U3P1j5JNHeh,241765,4
1412,Trippie Redd,Rich MF (feat. Polo G & Lil Durk),5KQxun2WxwDMsV7HCN2ONK,True,,,0.756,0.698,6,-5.464,1,0.178,0.0849,0,0.221,0.66,77.497,audio_features,5KQxun2WxwDMsV7HCN2ONK,247714,4
1413,Dua Lipa,IDGAF,76cy1WJvNGJTj78UqeA5zr,True,,,0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.0824,0.51,97.028,audio_features,76cy1WJvNGJTj78UqeA5zr,217947,4
1414,YoungBoy Never Broke Again,My Window (feat. Lil Wayne),7IECs9d4Rrlpa7tiHOCE1w,True,,,0.778,0.662,8,-6.081,0,0.308,0.187,0,0.116,0.571,149.935,audio_features,7IECs9d4Rrlpa7tiHOCE1w,192000,4
1415,Nas,everything,3XaNHbNa9Chz9plhRpcaof,,,True,0.569,0.541,9,-6.036,1,0.381,0.474,0,0.254,0.206,82.423,audio_features,3XaNHbNa9Chz9plhRpcaof,452504,4
1416,Elephante,Otherside,5z9fU5QP5z8jJXcP6OmU0w,True,,,0.518,0.841,1,-3.709,1,0.0325,0.0362,0,0.0877,0.517,101.992,audio_features,5z9fU5QP5z8jJXcP6OmU0w,237647,4
1417,Lil Wayne,Can't Be Broken,5cGpjfgAvidLy6znwkCxkP,True,,,0.58,0.577,2,-5.997,0,0.2,0.125,0,0.086,0.153,99.283,audio_features,5cGpjfgAvidLy6znwkCxkP,193243,5
1418,Louyah,I Used to Care,2z9tQz4ygexOYb2SnCPCnP,True,,,0.698,0.558,9,-8.004,1,0.0324,0.395,0,0.1,0.488,130.014,audio_features,2z9tQz4ygexOYb2SnCPCnP,216116,4
1419,Trippie Redd,Taking A Walk,4mHgYpuGHu99Mw69E83CP2,,,True,0.767,0.538,0,-6.044,0,0.052,0.68,0,0.192,0.343,81.031,audio_features,4mHgYpuGHu99Mw69E83CP2,121680,4
1420,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,,,,0.771,0.654,8,-6.976,0,0.298,0.055,0,0.214,0.573,155.047,audio_features,56uXDJRCuoS7abX3SkzHKQ,224955,4
1421,NAV,Young Wheezy (with Gunna),0bMyxvtbPa7HFemLjzw0xX,,,,0.917,0.529,1,-3.785,0,0.101,0.00998,0,0.0884,0.289,122.0,audio_features,0bMyxvtbPa7HFemLjzw0xX,151481,4
